#Campaign GEM 2008/2009 Modeling Challenge
#Event 1
#Metrics 4
#Instrument YKC
#Submission Observation
#ModelSettingID
#RORnumber
Year Month Day Hour Min Sec GeomagLat GeomagLon dBdt_NorthGeomag dBdt_EastGeomag dBdt_DownGeomag
[year]  [month]  [day] [hour]  [min]  [s] [deg] [deg] [nT/s] [nT/s] [nT/s]
2003 10 30 0 45 30     69.0000    -61.4000     -0.0233     -0.1317     -0.2183
2003 10 30 0 46 30     69.0000    -61.4000     -0.4533     -0.3283     -0.1767
2003 10 30 0 47 30     69.0000    -61.4000     -0.7400     -0.6017     -0.0583
2003 10 30 0 48 30     69.0000    -61.4000     -0.1383     -0.3200      0.1000
2003 10 30 0 49 30     69.0000    -61.4000     -0.0817     -0.0767     -0.0367
2003 10 30 0 50 30     69.0000    -61.4000      0.2150     -0.0750      0.0917
2003 10 30 0 51 30     69.0000    -61.4000     -0.3067      0.0650     -0.0467
2003 10 30 0 52 30     69.0000    -61.4000     -0.2083     -0.1033      0.0700
2003 10 30 0 53 30     69.0000    -61.4000     -0.9817     -0.3283     -0.0667
2003 10 30 0 54 30     69.0000    -61.4000     -0.5500     -0.7267      0.1583
2003 10 30 0 55 30     69.0000    -61.4000      1.1317      0.0150      0.2983
2003 10 30 0 56 30     69.0000    -61.4000      0.3050      0.1933     -0.0450
2003 10 30 0 57 30     69.0000    -61.4000     -0.2717     -0.0817     -0.0617
2003 10 30 0 58 30     69.0000    -61.4000      0.0817     -0.0217     -0.1667
2003 10 30 0 59 30     69.0000    -61.4000      0.1483      0.0917     -0.1700
2003 10 30 1 0 30     69.0000    -61.4000      0.5067     -0.2483     -0.0067
2003 10 30 1 1 30     69.0000    -61.4000     -0.5917     -0.5233     -0.0450
2003 10 30 1 2 30     69.0000    -61.4000      0.6283      0.0950      0.1383
2003 10 30 1 3 30     69.0000    -61.4000     -0.3817      0.2433      0.0450
2003 10 30 1 4 30     69.0000    -61.4000      1.0733      0.2350     -0.0500
2003 10 30 1 5 30     69.0000    -61.4000     -0.1000      0.4850     -0.2400
2003 10 30 1 6 30     69.0000    -61.4000     -0.4233      0.2200     -0.2167
2003 10 30 1 7 30     69.0000    -61.4000     -0.0150     -0.1033     -0.1350
2003 10 30 1 8 30     69.0000    -61.4000     -0.0500     -0.2167     -0.0333
2003 10 30 1 9 30     69.0000    -61.4000     -0.6350     -0.2200      0.1050
2003 10 30 1 10 30     69.0000    -61.4000      0.2533     -0.3133      0.1483
2003 10 30 1 11 30     69.0000    -61.4000      0.3967     -0.3550      0.1500
2003 10 30 1 12 30     69.0000    -61.4000      1.5883      0.7033     -0.1383
2003 10 30 1 13 30     69.0000    -61.4000      0.0283      0.5950     -0.5833
2003 10 30 1 14 30     69.0000    -61.4000     -0.6550     -0.2567     -0.1083
2003 10 30 1 15 30     69.0000    -61.4000      0.1717     -0.1050      0.1217
2003 10 30 1 16 30     69.0000    -61.4000      0.7933      0.1183      0.1933
2003 10 30 1 17 30     69.0000    -61.4000      0.3850      0.3667      0.4367
2003 10 30 1 18 30     69.0000    -61.4000      0.1350     -0.1217      0.0767
2003 10 30 1 19 30     69.0000    -61.4000     -0.9833     -0.4300     -0.3750
2003 10 30 1 20 30     69.0000    -61.4000      0.7867      0.1183     -0.2367
2003 10 30 1 21 30     69.0000    -61.4000      0.2517      0.2550     -0.0583
2003 10 30 1 22 30     69.0000    -61.4000      0.1733      0.3483     -0.0283
2003 10 30 1 23 30     69.0000    -61.4000     -0.6333      0.1583      0.1750
2003 10 30 1 24 30     69.0000    -61.4000      0.1450      0.3700      0.1667
2003 10 30 1 25 30     69.0000    -61.4000      0.4183      0.0783     -0.2433
2003 10 30 1 26 30     69.0000    -61.4000     -0.4767     -0.3667     -0.1700
2003 10 30 1 27 30     69.0000    -61.4000     -0.5200     -0.7350     -0.2433
2003 10 30 1 28 30     69.0000    -61.4000     -0.4950     -0.3000      0.2283
2003 10 30 1 29 30     69.0000    -61.4000      0.3450      0.2200      0.1817
2003 10 30 1 30 30     69.0000    -61.4000      0.6967      0.4233      0.1717
2003 10 30 1 31 30     69.0000    -61.4000     -0.8050     -0.3867     -0.3267
2003 10 30 1 32 30     69.0000    -61.4000      0.0800      0.0533      0.2250
2003 10 30 1 33 30     69.0000    -61.4000     -0.5267     -0.1500     -0.1667
2003 10 30 1 34 30     69.0000    -61.4000      0.0667     -0.3767     -0.0267
2003 10 30 1 35 30     69.0000    -61.4000     -0.5267     -0.3200     -0.0550
2003 10 30 1 36 30     69.0000    -61.4000      0.1033      0.1633      0.1317
2003 10 30 1 37 30     69.0000    -61.4000     -0.1083      0.0367     -0.0750
2003 10 30 1 38 30     69.0000    -61.4000      0.1333     -0.1033      0.2233
2003 10 30 1 39 30     69.0000    -61.4000      0.8033      0.5583      0.1850
2003 10 30 1 40 30     69.0000    -61.4000     -1.4400     -0.7350     -0.2650
2003 10 30 1 41 30     69.0000    -61.4000      1.2700     -0.0283      0.2467
2003 10 30 1 42 30     69.0000    -61.4000     -0.7100     -0.0417     -0.2367
2003 10 30 1 43 30     69.0000    -61.4000      0.2883      0.4800     -0.0533
2003 10 30 1 44 30     69.0000    -61.4000     -0.4983      0.3117     -0.0717
2003 10 30 1 45 30     69.0000    -61.4000      0.1083      0.2733      0.0717
2003 10 30 1 46 30     69.0000    -61.4000      0.3033      0.5350      0.0350
2003 10 30 1 47 30     69.0000    -61.4000      0.7683      0.3717     -0.0617
2003 10 30 1 48 30     69.0000    -61.4000     -0.2900      0.0600      0.1483
2003 10 30 1 49 30     69.0000    -61.4000     -0.3433     -0.4067      0.3450
2003 10 30 1 50 30     69.0000    -61.4000      0.4033     -0.1283      0.0733
2003 10 30 1 51 30     69.0000    -61.4000     -0.3633     -0.9800      0.1667
2003 10 30 1 52 30     69.0000    -61.4000      0.7017      0.1483     -0.5733
2003 10 30 1 53 30     69.0000    -61.4000     -0.3867      0.2517     -0.5200
2003 10 30 1 54 30     69.0000    -61.4000     -0.5750     -0.3983      0.1200
2003 10 30 1 55 30     69.0000    -61.4000      0.2050      0.2600     -0.2483
2003 10 30 1 56 30     69.0000    -61.4000      0.6217      0.3983     -0.1750
2003 10 30 1 57 30     69.0000    -61.4000      0.1067      0.0000      0.1767
2003 10 30 1 58 30     69.0000    -61.4000     -0.4567      0.1633     -0.0300
2003 10 30 1 59 30     69.0000    -61.4000      0.2367     -0.0167      0.1867
2003 10 30 2 0 30     69.0000    -61.4000     -0.0033     -0.5850      0.2100
2003 10 30 2 1 30     69.0000    -61.4000     -0.7233      0.0517     -0.2333
2003 10 30 2 2 30     69.0000    -61.4000     -0.6783     -0.0483     -0.2683
2003 10 30 2 3 30     69.0000    -61.4000     -0.4900      0.0083     -0.2767
2003 10 30 2 4 30     69.0000    -61.4000      0.1400      0.3583     -0.1767
2003 10 30 2 5 30     69.0000    -61.4000      0.7833      0.5517     -0.2350
2003 10 30 2 6 30     69.0000    -61.4000      0.5250      0.3183      0.1550
2003 10 30 2 7 30     69.0000    -61.4000      0.3633      0.2533      0.1600
2003 10 30 2 8 30     69.0000    -61.4000      0.0600      0.1767      0.0617
2003 10 30 2 9 30     69.0000    -61.4000     -0.0900     -0.3217      0.0950
2003 10 30 2 10 30     69.0000    -61.4000      0.1167     -0.2317     -0.1517
2003 10 30 2 11 30     69.0000    -61.4000      0.2067      0.0450     -0.1750
2003 10 30 2 12 30     69.0000    -61.4000      0.1000      0.0767     -0.0267
2003 10 30 2 13 30     69.0000    -61.4000      0.0150      0.1400      0.0633
2003 10 30 2 14 30     69.0000    -61.4000     -0.0517     -0.1467      0.0483
2003 10 30 2 15 30     69.0000    -61.4000     -0.1433     -0.2217      0.1067
2003 10 30 2 16 30     69.0000    -61.4000     -0.1217      0.2150      0.0317
2003 10 30 2 17 30     69.0000    -61.4000     -0.0983      0.3133     -0.0233
2003 10 30 2 18 30     69.0000    -61.4000     -0.2150     -0.0100      0.0683
2003 10 30 2 19 30     69.0000    -61.4000     -0.3133      0.1000     -0.0083
2003 10 30 2 20 30     69.0000    -61.4000     -0.0267      0.2583      0.0817
2003 10 30 2 21 30     69.0000    -61.4000      0.0950      0.4083      0.1083
2003 10 30 2 22 30     69.0000    -61.4000     -0.1617      0.0750      0.1433
2003 10 30 2 23 30     69.0000    -61.4000     -0.3283      0.0100      0.0400
2003 10 30 2 24 30     69.0000    -61.4000     -0.2283     -0.0317      0.2100
2003 10 30 2 25 30     69.0000    -61.4000     -0.0667      0.1133      0.0800
2003 10 30 2 26 30     69.0000    -61.4000     -0.0433      0.2600     -0.0383
2003 10 30 2 27 30     69.0000    -61.4000     -0.0833     -0.3483     -0.2483
2003 10 30 2 28 30     69.0000    -61.4000     -0.0783     -0.0583     -0.1567
2003 10 30 2 29 30     69.0000    -61.4000      0.4850      0.2933      0.1033
2003 10 30 2 30 30     69.0000    -61.4000      0.3283      0.3000      0.1150
2003 10 30 2 31 30     69.0000    -61.4000     -0.0333      0.4133      0.0333
2003 10 30 2 32 30     69.0000    -61.4000     -0.2633     -0.1933     -0.1200
2003 10 30 2 33 30     69.0000    -61.4000     -0.2233     -0.2517     -0.2350
2003 10 30 2 34 30     69.0000    -61.4000      0.3417      0.0817     -0.1067
2003 10 30 2 35 30     69.0000    -61.4000      0.3133      0.2233      0.1317
2003 10 30 2 36 30     69.0000    -61.4000      0.0633     -0.1233      0.0300
2003 10 30 2 37 30     69.0000    -61.4000     -0.4700     -0.7033     -0.1267
2003 10 30 2 38 30     69.0000    -61.4000     -0.5967     -0.3983     -0.0750
2003 10 30 2 39 30     69.0000    -61.4000      0.1900     -0.1233     -0.0283
2003 10 30 2 40 30     69.0000    -61.4000      0.3567      0.4083     -0.1883
2003 10 30 2 41 30     69.0000    -61.4000     -0.4683     -0.0450      0.3567
2003 10 30 2 42 30     69.0000    -61.4000     -0.7800     -0.4400      0.1283
2003 10 30 2 43 30     69.0000    -61.4000     -0.5017     -0.1567      0.2267
2003 10 30 2 44 30     69.0000    -61.4000     -0.7633     -0.2267      0.5683
2003 10 30 2 45 30     69.0000    -61.4000     -0.2183      0.2550      0.2500
2003 10 30 2 46 30     69.0000    -61.4000      0.9533     -0.3683     -0.1200
2003 10 30 2 47 30     69.0000    -61.4000      0.7383     -1.0983     -0.2583
2003 10 30 2 48 30     69.0000    -61.4000     -0.6817     -0.6233     -0.3250
2003 10 30 2 49 30     69.0000    -61.4000     -0.4000      0.6783     -0.0117
2003 10 30 2 50 30     69.0000    -61.4000      0.5483      1.2217      0.1433
2003 10 30 2 51 30     69.0000    -61.4000      0.7117      1.0550      0.3100
2003 10 30 2 52 30     69.0000    -61.4000      0.2767     -0.2333      0.4817
2003 10 30 2 53 30     69.0000    -61.4000     -0.3500     -0.7683      0.2917
2003 10 30 2 54 30     69.0000    -61.4000     -0.5983     -0.2883      0.0517
2003 10 30 2 55 30     69.0000    -61.4000     -0.2150      0.1583      0.2467
2003 10 30 2 56 30     69.0000    -61.4000     -0.0850     -0.2533     -0.1883
2003 10 30 2 57 30     69.0000    -61.4000      0.3917      0.5183     -0.2917
2003 10 30 2 58 30     69.0000    -61.4000      0.0350      0.2733      0.6183
2003 10 30 2 59 30     69.0000    -61.4000     -0.1917     -1.1200      0.3083
2003 10 30 3 0 30     69.0000    -61.4000     -0.7367     -0.7733     -0.3000
2003 10 30 3 1 30     69.0000    -61.4000      0.2717      0.1200     -0.7467
2003 10 30 3 2 30     69.0000    -61.4000      0.7083     -0.0250     -0.1783
2003 10 30 3 3 30     69.0000    -61.4000     -0.7050     -0.7700     -0.2550
2003 10 30 3 4 30     69.0000    -61.4000     -0.2650      0.4683     -0.3933
2003 10 30 3 5 30     69.0000    -61.4000      0.3883      0.7650     -0.2483
2003 10 30 3 6 30     69.0000    -61.4000      0.1683      0.6850     -0.1317
2003 10 30 3 7 30     69.0000    -61.4000      0.5783     -0.1183      0.6983
2003 10 30 3 8 30     69.0000    -61.4000     -0.4250     -0.7433      0.2383
2003 10 30 3 9 30     69.0000    -61.4000     -0.6033     -0.2450     -0.5917
2003 10 30 3 10 30     69.0000    -61.4000     -0.0183      0.3567     -0.3683
2003 10 30 3 11 30     69.0000    -61.4000      0.2317      0.8533     -0.4617
2003 10 30 3 12 30     69.0000    -61.4000      0.4850      0.7717     -0.3633
2003 10 30 3 13 30     69.0000    -61.4000      0.4567      0.0050      0.0383
2003 10 30 3 14 30     69.0000    -61.4000      0.3850     -0.3967     -0.1417
2003 10 30 3 15 30     69.0000    -61.4000      0.5417      0.1433     -0.4183
2003 10 30 3 16 30     69.0000    -61.4000      0.5350      0.0533     -0.3667
2003 10 30 3 17 30     69.0000    -61.4000      0.3533      0.2267     -0.1600
2003 10 30 3 18 30     69.0000    -61.4000      0.6483     -0.1150      0.1867
2003 10 30 3 19 30     69.0000    -61.4000      0.3433     -0.0217      0.2383
2003 10 30 3 20 30     69.0000    -61.4000     -0.0800      0.1483      0.1583
2003 10 30 3 21 30     69.0000    -61.4000      0.2967      0.5083      0.1967
2003 10 30 3 22 30     69.0000    -61.4000     -0.3867      0.1183     -0.0833
2003 10 30 3 23 30     69.0000    -61.4000     -0.2100      0.2800     -0.2683
2003 10 30 3 24 30     69.0000    -61.4000     -0.4600      0.4633      0.0783
2003 10 30 3 25 30     69.0000    -61.4000      0.0250      0.3817      0.3550
2003 10 30 3 26 30     69.0000    -61.4000      0.3033      0.1283      0.2483
2003 10 30 3 27 30     69.0000    -61.4000      0.0917     -0.0033      0.3117
2003 10 30 3 28 30     69.0000    -61.4000      0.1067      0.0950      0.0350
2003 10 30 3 29 30     69.0000    -61.4000     -0.0233     -0.0167     -0.1967
2003 10 30 3 30 30     69.0000    -61.4000      0.0933      0.0083      0.0417
2003 10 30 3 31 30     69.0000    -61.4000     -0.0900     -0.0767      0.3800
2003 10 30 3 32 30     69.0000    -61.4000     -0.0100     -0.1783      0.2617
2003 10 30 3 33 30     69.0000    -61.4000      0.3017      0.1483      0.1233
2003 10 30 3 34 30     69.0000    -61.4000      0.4583      0.4017      0.0267
2003 10 30 3 35 30     69.0000    -61.4000      0.2400      0.2750     -0.1267
2003 10 30 3 36 30     69.0000    -61.4000      0.2467      0.2750     -0.3233
2003 10 30 3 37 30     69.0000    -61.4000      0.2300     -0.0067     -0.3250
2003 10 30 3 38 30     69.0000    -61.4000      0.3900     -0.1233     -0.3383
2003 10 30 3 39 30     69.0000    -61.4000      0.3433      0.1250      0.0100
2003 10 30 3 40 30     69.0000    -61.4000      0.1250      0.1900      0.2867
2003 10 30 3 41 30     69.0000    -61.4000      0.1200      0.0333      0.1367
2003 10 30 3 42 30     69.0000    -61.4000     -0.0700     -0.1883     -0.3283
2003 10 30 3 43 30     69.0000    -61.4000     -0.0733      0.1450     -0.3900
2003 10 30 3 44 30     69.0000    -61.4000     -0.0550     -0.0433     -0.0967
2003 10 30 3 45 30     69.0000    -61.4000     -0.1433     -0.3617      0.0450
2003 10 30 3 46 30     69.0000    -61.4000     -0.2667      0.1750     -0.0100
2003 10 30 3 47 30     69.0000    -61.4000     -0.0083      0.6000      0.1733
2003 10 30 3 48 30     69.0000    -61.4000      0.2317     -0.3417      0.3183
2003 10 30 3 49 30     69.0000    -61.4000      0.0783     -0.0650      0.0167
2003 10 30 3 50 30     69.0000    -61.4000      0.1833      0.2883      0.0133
2003 10 30 3 51 30     69.0000    -61.4000      0.1350     -0.1400      0.0100
2003 10 30 3 52 30     69.0000    -61.4000      0.2117     -0.0283      0.0167
2003 10 30 3 53 30     69.0000    -61.4000      0.0383      0.1683     -0.0600
2003 10 30 3 54 30     69.0000    -61.4000      0.1433      0.0317      0.1850
2003 10 30 3 55 30     69.0000    -61.4000      0.1100      0.0017      0.2517
2003 10 30 3 56 30     69.0000    -61.4000      0.0400      0.1800      0.1467
2003 10 30 3 57 30     69.0000    -61.4000      0.2217      0.1833      0.2050
2003 10 30 3 58 30     69.0000    -61.4000      0.2067      0.1250      0.3133
2003 10 30 3 59 30     69.0000    -61.4000      0.1450     -0.1150      0.3717
2003 10 30 4 0 30     69.0000    -61.4000      0.1167     -0.3050      0.1800
2003 10 30 4 1 30     69.0000    -61.4000      0.1450     -0.1667      0.0717
2003 10 30 4 2 30     69.0000    -61.4000      0.0017     -0.0283      0.0533
2003 10 30 4 3 30     69.0000    -61.4000     -0.0167      0.1233      0.0833
2003 10 30 4 4 30     69.0000    -61.4000      0.0033     -0.0017      0.1800
2003 10 30 4 5 30     69.0000    -61.4000     -0.0317     -0.1300      0.1367
2003 10 30 4 6 30     69.0000    -61.4000     -0.3333     -0.0983     -0.1600
2003 10 30 4 7 30     69.0000    -61.4000     -0.1483      0.0817     -0.0867
2003 10 30 4 8 30     69.0000    -61.4000     -0.0167      0.1117      0.0167
2003 10 30 4 9 30     69.0000    -61.4000      0.1367     -0.0183      0.1600
2003 10 30 4 10 30     69.0000    -61.4000      0.2067     -0.1883      0.1583
2003 10 30 4 11 30     69.0000    -61.4000      0.2167     -0.1917      0.0917
2003 10 30 4 12 30     69.0000    -61.4000      0.0667     -0.2400     -0.0183
2003 10 30 4 13 30     69.0000    -61.4000     -0.0117     -0.0967     -0.0117
2003 10 30 4 14 30     69.0000    -61.4000     -0.1317     -0.0333     -0.0367
2003 10 30 4 15 30     69.0000    -61.4000     -0.2033      0.0783     -0.0867
2003 10 30 4 16 30     69.0000    -61.4000     -0.0917      0.1450     -0.0633
2003 10 30 4 17 30     69.0000    -61.4000      0.0683      0.2350      0.0550
2003 10 30 4 18 30     69.0000    -61.4000     -0.0167      0.1017     -0.0033
2003 10 30 4 19 30     69.0000    -61.4000     -0.0550      0.0567     -0.0667
2003 10 30 4 20 30     69.0000    -61.4000     -0.0333      0.0417     -0.0600
2003 10 30 4 21 30     69.0000    -61.4000     -0.0617     -0.0500     -0.0133
2003 10 30 4 22 30     69.0000    -61.4000     -0.0667     -0.1433      0.0250
2003 10 30 4 23 30     69.0000    -61.4000     -0.0033     -0.0950      0.0100
2003 10 30 4 24 30     69.0000    -61.4000      0.0250      0.0383     -0.0500
2003 10 30 4 25 30     69.0000    -61.4000      0.0483     -0.0167     -0.0433
2003 10 30 4 26 30     69.0000    -61.4000      0.0600     -0.0450      0.0817
2003 10 30 4 27 30     69.0000    -61.4000     -0.0300     -0.0250      0.1467
2003 10 30 4 28 30     69.0000    -61.4000     -0.0733     -0.1067      0.1383
2003 10 30 4 29 30     69.0000    -61.4000     -0.1317     -0.2633      0.1200
2003 10 30 4 30 30     69.0000    -61.4000     -0.1650     -0.2733      0.0850
2003 10 30 4 31 30     69.0000    -61.4000     -0.0850     -0.2633      0.0883
2003 10 30 4 32 30     69.0000    -61.4000     -0.0150     -0.2167      0.1317
2003 10 30 4 33 30     69.0000    -61.4000     -0.0333     -0.0700      0.0817
2003 10 30 4 34 30     69.0000    -61.4000     -0.0817      0.0800      0.0900
2003 10 30 4 35 30     69.0000    -61.4000     -0.1717     -0.0150     -0.0700
2003 10 30 4 36 30     69.0000    -61.4000     -0.2833     -0.0550     -0.1633
2003 10 30 4 37 30     69.0000    -61.4000     -0.1917      0.0550     -0.0900
2003 10 30 4 38 30     69.0000    -61.4000     -0.0700      0.2167      0.0633
2003 10 30 4 39 30     69.0000    -61.4000      0.0533      0.2583      0.0817
2003 10 30 4 40 30     69.0000    -61.4000      0.2033      0.1967      0.0667
2003 10 30 4 41 30     69.0000    -61.4000      0.1550      0.1167      0.1150
2003 10 30 4 42 30     69.0000    -61.4000      0.0667     -0.1267      0.0617
2003 10 30 4 43 30     69.0000    -61.4000     -0.1067     -0.1700      0.0967
2003 10 30 4 44 30     69.0000    -61.4000     -0.0633     -0.0717      0.1467
2003 10 30 4 45 30     69.0000    -61.4000      0.2317     -0.1800      0.3917
2003 10 30 4 46 30     69.0000    -61.4000      0.1417     -0.3883      0.4867
2003 10 30 4 47 30     69.0000    -61.4000     -0.2150      0.0167      0.3933
2003 10 30 4 48 30     69.0000    -61.4000     -0.4267      0.1667      0.1000
2003 10 30 4 49 30     69.0000    -61.4000     -0.3417      0.2033      0.0100
2003 10 30 4 50 30     69.0000    -61.4000      0.0833      0.0517      0.2050
2003 10 30 4 51 30     69.0000    -61.4000      0.2400     -0.2800      0.2800
2003 10 30 4 52 30     69.0000    -61.4000      0.2883     -0.4800      0.3233
2003 10 30 4 53 30     69.0000    -61.4000      0.2133     -0.5717     -0.0350
2003 10 30 4 54 30     69.0000    -61.4000     -0.4100     -0.2717     -0.0933
2003 10 30 4 55 30     69.0000    -61.4000     -0.0983     -0.1333     -0.3233
2003 10 30 4 56 30     69.0000    -61.4000      0.0567     -0.0683     -0.1633
2003 10 30 4 57 30     69.0000    -61.4000     -0.2067      0.0833     -0.2833
2003 10 30 4 58 30     69.0000    -61.4000     -0.0100      0.0983     -0.3467
2003 10 30 4 59 30     69.0000    -61.4000      0.0183     -0.0967     -0.2267
2003 10 30 5 0 30     69.0000    -61.4000     -0.0067     -0.0267     -0.0267
2003 10 30 5 1 30     69.0000    -61.4000     -0.1100      0.1117     -0.0167
2003 10 30 5 2 30     69.0000    -61.4000     -0.1417      0.0400     -0.0367
2003 10 30 5 3 30     69.0000    -61.4000     -0.1183     -0.1017      0.0633
2003 10 30 5 4 30     69.0000    -61.4000      0.0417     -0.1567      0.1783
2003 10 30 5 5 30     69.0000    -61.4000      0.0533     -0.0967      0.2767
2003 10 30 5 6 30     69.0000    -61.4000     -0.1050      0.1550      0.3033
2003 10 30 5 7 30     69.0000    -61.4000     -0.2350     -0.0733      0.3000
2003 10 30 5 8 30     69.0000    -61.4000     -0.3167     -0.1233      0.0100
2003 10 30 5 9 30     69.0000    -61.4000     -0.3067     -0.1117     -0.2100
2003 10 30 5 10 30     69.0000    -61.4000     -0.3700     -0.1600     -0.0783
2003 10 30 5 11 30     69.0000    -61.4000      0.0167     -0.0533     -0.1850
2003 10 30 5 12 30     69.0000    -61.4000      0.0883      0.2633     -0.1450
2003 10 30 5 13 30     69.0000    -61.4000      0.0850      0.0400     -0.0950
2003 10 30 5 14 30     69.0000    -61.4000      0.1067      0.0367     -0.0067
2003 10 30 5 15 30     69.0000    -61.4000      0.2717      0.0600      0.1067
2003 10 30 5 16 30     69.0000    -61.4000      0.2950      0.1667      0.1633
2003 10 30 5 17 30     69.0000    -61.4000      0.2033      0.1850      0.0783
2003 10 30 5 18 30     69.0000    -61.4000      0.1233      0.0867     -0.0250
2003 10 30 5 19 30     69.0000    -61.4000     -0.1300     -0.0233     -0.0667
2003 10 30 5 20 30     69.0000    -61.4000     -0.0350      0.0000      0.0517
2003 10 30 5 21 30     69.0000    -61.4000      0.0700      0.0317      0.0083
2003 10 30 5 22 30     69.0000    -61.4000      0.1733     -0.0850     -0.0300
2003 10 30 5 23 30     69.0000    -61.4000      0.2267     -0.0867     -0.0500
2003 10 30 5 24 30     69.0000    -61.4000      0.2067      0.0583     -0.0350
2003 10 30 5 25 30     69.0000    -61.4000      0.1183      0.2067     -0.0783
2003 10 30 5 26 30     69.0000    -61.4000      0.2733      0.3317     -0.1267
2003 10 30 5 27 30     69.0000    -61.4000      0.2317      0.1883     -0.2167
2003 10 30 5 28 30     69.0000    -61.4000      0.1767      0.0383     -0.0867
2003 10 30 5 29 30     69.0000    -61.4000      0.2000      0.1400     -0.0300
2003 10 30 5 30 30     69.0000    -61.4000      0.0083      0.1783     -0.0683
2003 10 30 5 31 30     69.0000    -61.4000     -0.1383      0.0900     -0.0400
2003 10 30 5 32 30     69.0000    -61.4000     -0.1750      0.0300     -0.0033
2003 10 30 5 33 30     69.0000    -61.4000     -0.0900      0.0317      0.1133
2003 10 30 5 34 30     69.0000    -61.4000      0.0417      0.1083      0.1600
2003 10 30 5 35 30     69.0000    -61.4000      0.1750      0.1050      0.1600
2003 10 30 5 36 30     69.0000    -61.4000      0.2250      0.1067      0.2217
2003 10 30 5 37 30     69.0000    -61.4000     -0.0283     -0.0800      0.1833
2003 10 30 5 38 30     69.0000    -61.4000     -0.2850     -0.3267      0.0533
2003 10 30 5 39 30     69.0000    -61.4000     -0.2133     -0.3567     -0.0300
2003 10 30 5 40 30     69.0000    -61.4000     -0.0567     -0.2500     -0.1100
2003 10 30 5 41 30     69.0000    -61.4000     -0.0833      0.0000     -0.0133
2003 10 30 5 42 30     69.0000    -61.4000      0.0250      0.2517      0.1000
2003 10 30 5 43 30     69.0000    -61.4000      0.0267      0.2667      0.0333
2003 10 30 5 44 30     69.0000    -61.4000     -0.1050      0.2100     -0.0083
2003 10 30 5 45 30     69.0000    -61.4000     -0.0750      0.1600      0.0167
2003 10 30 5 46 30     69.0000    -61.4000      0.0167     -0.0217      0.0217
2003 10 30 5 47 30     69.0000    -61.4000      0.0733      0.0400      0.0417
2003 10 30 5 48 30     69.0000    -61.4000     -0.1233      0.0767     -0.0833
2003 10 30 5 49 30     69.0000    -61.4000     -0.0250     -0.1567     -0.0300
2003 10 30 5 50 30     69.0000    -61.4000      0.1467      0.0500      0.1667
2003 10 30 5 51 30     69.0000    -61.4000      0.0300      0.0783      0.0750
2003 10 30 5 52 30     69.0000    -61.4000      0.0500      0.0150      0.0017
2003 10 30 5 53 30     69.0000    -61.4000      0.0417      0.0817     -0.0500
2003 10 30 5 54 30     69.0000    -61.4000      0.2017      0.0583     -0.0117
2003 10 30 5 55 30     69.0000    -61.4000      0.2067      0.0650     -0.0950
2003 10 30 5 56 30     69.0000    -61.4000      0.1117      0.0000     -0.1017
2003 10 30 5 57 30     69.0000    -61.4000      0.1167      0.0083     -0.0617
2003 10 30 5 58 30     69.0000    -61.4000      0.1200     -0.0533     -0.0833
2003 10 30 5 59 30     69.0000    -61.4000      0.1067     -0.0983     -0.1567
2003 10 30 6 0 30     69.0000    -61.4000      0.2017     -0.0883     -0.1367
2003 10 30 6 1 30     69.0000    -61.4000      0.1717     -0.1333     -0.1217
2003 10 30 6 2 30     69.0000    -61.4000     -0.0233     -0.1700     -0.0567
2003 10 30 6 3 30     69.0000    -61.4000     -0.0133     -0.0583      0.0133
2003 10 30 6 4 30     69.0000    -61.4000     -0.0417      0.2650     -0.0183
2003 10 30 6 5 30     69.0000    -61.4000      0.0267      0.0850      0.0583
2003 10 30 6 6 30     69.0000    -61.4000     -0.1267     -0.3033      0.0467
2003 10 30 6 7 30     69.0000    -61.4000      0.0100     -0.0467      0.1317
2003 10 30 6 8 30     69.0000    -61.4000     -0.0233     -0.2900      0.0867
2003 10 30 6 9 30     69.0000    -61.4000     -0.0450     -0.1550      0.0883
2003 10 30 6 10 30     69.0000    -61.4000     -0.0983      0.0483      0.1450
2003 10 30 6 11 30     69.0000    -61.4000     -0.2583     -0.2233      0.2217
2003 10 30 6 12 30     69.0000    -61.4000     -0.3750     -0.1233      0.5783
2003 10 30 6 13 30     69.0000    -61.4000     -0.4783      0.0767      0.5367
2003 10 30 6 14 30     69.0000    -61.4000     -0.4867     -0.0317      0.4783
2003 10 30 6 15 30     69.0000    -61.4000     -0.2150      0.0667      0.4267
2003 10 30 6 16 30     69.0000    -61.4000     -0.0083     -0.0667      0.1433
2003 10 30 6 17 30     69.0000    -61.4000     -0.2533     -0.2417      0.1450
2003 10 30 6 18 30     69.0000    -61.4000     -0.5167     -0.1183      0.6117
2003 10 30 6 19 30     69.0000    -61.4000     -0.2517     -0.0150      0.3150
2003 10 30 6 20 30     69.0000    -61.4000      0.0383     -0.2850      0.0867
2003 10 30 6 21 30     69.0000    -61.4000     -0.0667     -0.0033      0.0317
2003 10 30 6 22 30     69.0000    -61.4000      0.0900      0.1983      0.0517
2003 10 30 6 23 30     69.0000    -61.4000      0.1300     -0.0900     -0.0867
2003 10 30 6 24 30     69.0000    -61.4000      0.0933      0.0167     -0.1017
2003 10 30 6 25 30     69.0000    -61.4000     -0.1100     -0.1233     -0.0567
